"date_time","building_code","info_status","consumption",
10/16/2012 05:53:53 PM,ELL,Reliable,20514,
10/16/2012 05:51:53 PM,ELL,Reliable,20512,
10/16/2012 05:49:53 PM,ELL,Reliable,20510,
10/16/2012 05:46:53 PM,ELL,Reliable,20508,
10/16/2012 05:44:53 PM,ELL,Reliable,20506,
10/16/2012 05:43:07 PM,ELEC,Reliable,7612,
10/16/2012 05:42:53 PM,ELL,Reliable,20504,
10/16/2012 05:39:53 PM,ELL,Reliable,20502,
10/16/2012 05:37:53 PM,ELL,Reliable,20500,
10/16/2012 05:35:53 PM,ELL,Reliable,20498,
10/16/2012 05:33:53 PM,ELL,Reliable,20496,
10/16/2012 05:30:53 PM,ELL,Reliable,20494,
10/16/2012 05:30:07 PM,ELEC,Reliable,7608,
10/16/2012 05:30:00 PM,SEM,Reliable,2379,
10/16/2012 05:30:00 PM,SEM,Reliable,13488,
10/16/2012 05:30:00 PM,CRO,Reliable,13844,
10/16/2012 05:30:00 PM,EAT,Reliable,13680,
10/16/2012 05:30:00 PM,CHI,Reliable,10502,
10/16/2012 05:30:00 PM,UNH,Reliable,24816,
10/16/2012 05:30:00 PM,RHO,Reliable,1368,
10/16/2012 05:30:00 PM,SUB,Reliable,27728,
10/16/2012 05:30:00 PM,BAC,Reliable,9024,
10/16/2012 05:30:00 PM,ELEC,Reliable,32368,
10/16/2012 05:30:00 PM,WHE,Reliable,33904,
10/16/2012 05:30:00 PM,MAN,Reliable,1462,
10/16/2012 05:30:00 PM,CUT,Reliable,16088,
10/16/2012 05:30:00 PM,RRG,Reliable,3840,
10/16/2012 05:30:00 PM,DEN,Reliable,11667,
10/16/2012 05:30:00 PM,HOR,Reliable,2503,
10/16/2012 05:30:00 PM,VML,Reliable,19380,
10/16/2012 05:30:00 PM,VML,Reliable,11070,
10/16/2012 05:30:00 PM,WMH,Reliable,10361,
10/16/2012 05:30:00 PM,WIL,Reliable,1510,
10/16/2012 05:30:00 PM,CAR,Reliable,4826,
10/16/2012 05:30:00 PM,HSH,Reliable,98040,
10/16/2012 05:30:00 PM,EMM,Reliable,476.5,
10/16/2012 05:28:53 PM,ELL,Reliable,20492,
10/16/2012 05:26:53 PM,ELL,Reliable,20490,
10/16/2012 05:24:53 PM,ELL,Reliable,20488,
10/16/2012 05:22:53 PM,ELL,Reliable,20486,
10/16/2012 05:19:53 PM,ELL,Reliable,20484,
10/16/2012 05:18:07 PM,ELEC,Reliable,7604,
10/16/2012 05:17:53 PM,ELL,Reliable,20482,
10/16/2012 05:15:53 PM,ELL,Reliable,20480,
10/16/2012 05:13:53 PM,ELL,Reliable,20478,
10/16/2012 05:11:53 PM,ELL,Reliable,20476,
10/16/2012 05:10:07 PM,ELEC,Reliable,7600,
10/16/2012 05:09:53 PM,ELL,Reliable,20474,
10/16/2012 05:07:53 PM,ELL,Reliable,20472,
10/16/2012 05:05:53 PM,ELL,Reliable,20470,
10/16/2012 05:03:53 PM,ELL,Reliable,20468,
10/16/2012 05:01:53 PM,ELL,Reliable,20466,
10/16/2012 05:00:00 PM,SEM,Reliable,2376,
10/16/2012 05:00:00 PM,SEM,Reliable,13460,
10/16/2012 05:00:00 PM,CRO,Reliable,13824,
10/16/2012 05:00:00 PM,EAT,Reliable,13658,
10/16/2012 05:00:00 PM,CHI,Reliable,10482,
10/16/2012 05:00:00 PM,UNH,Reliable,24768,
10/16/2012 05:00:00 PM,RHO,Reliable,1366,
10/16/2012 05:00:00 PM,SUB,Reliable,27658,
10/16/2012 05:00:00 PM,BAC,Reliable,9010,
10/16/2012 05:00:00 PM,ELEC,Reliable,32306,
10/16/2012 05:00:00 PM,WHE,Reliable,33824,
10/16/2012 05:00:00 PM,MAN,Reliable,1460,
10/16/2012 05:00:00 PM,CUT,Reliable,16062,
10/16/2012 05:00:00 PM,RRG,Reliable,3834,
10/16/2012 05:00:00 PM,DEN,Reliable,11646,
10/16/2012 05:00:00 PM,HOR,Reliable,2499,
10/16/2012 05:00:00 PM,VML,Reliable,19328,
10/16/2012 05:00:00 PM,VML,Reliable,11038,
10/16/2012 05:00:00 PM,WMH,Reliable,10346,
10/16/2012 05:00:00 PM,WIL,Reliable,1508,
10/16/2012 05:00:00 PM,CAR,Reliable,4818,
10/16/2012 05:00:00 PM,HSH,Reliable,97880,
10/16/2012 05:00:00 PM,EMM,Reliable,475.5,
10/16/2012 04:59:53 PM,ELL,Reliable,20464,
10/16/2012 04:57:07 PM,ELEC,Reliable,7596,
10/16/2012 04:56:53 PM,ELL,Reliable,20462,
10/16/2012 04:54:53 PM,ELL,Reliable,20460,
10/16/2012 04:52:53 PM,ELL,Reliable,20458,
10/16/2012 04:50:53 PM,ELL,Reliable,20456,
10/16/2012 04:48:53 PM,ELL,Reliable,20454,
10/16/2012 04:46:53 PM,ELL,Reliable,20452,
10/16/2012 04:44:53 PM,ELL,Reliable,20450,
10/16/2012 04:44:07 PM,ELEC,Reliable,7592,
10/16/2012 04:42:53 PM,ELL,Reliable,20448,
10/16/2012 04:40:53 PM,ELL,Reliable,20446,
10/16/2012 04:38:53 PM,ELL,Reliable,20444,
10/16/2012 04:36:53 PM,ELL,Reliable,20442,
10/16/2012 04:34:53 PM,ELL,Reliable,20440,
10/16/2012 04:32:53 PM,ELL,Reliable,20438,
10/16/2012 04:32:07 PM,ELEC,Reliable,7588,
10/16/2012 04:30:53 PM,ELL,Reliable,20436,
10/16/2012 04:30:00 PM,SEM,Reliable,2372,
10/16/2012 04:30:00 PM,SEM,Reliable,13430,
10/16/2012 04:30:00 PM,CRO,Reliable,13804,
10/16/2012 04:30:00 PM,EAT,Reliable,13638,
10/16/2012 04:30:00 PM,CHI,Reliable,10462,
10/16/2012 04:30:00 PM,UNH,Reliable,24732,
10/16/2012 04:30:00 PM,RHO,Reliable,1362,
10/16/2012 04:30:00 PM,SUB,Reliable,27586,
10/16/2012 04:30:00 PM,BAC,Reliable,8994,
10/16/2012 04:30:00 PM,ELEC,Reliable,32242,
10/16/2012 04:30:00 PM,WHE,Reliable,33760,
10/16/2012 04:30:00 PM,MAN,Reliable,1458,
10/16/2012 04:30:00 PM,CUT,Reliable,16036,
10/16/2012 04:30:00 PM,RRG,Reliable,3828,
10/16/2012 04:30:00 PM,DEN,Reliable,11626,
10/16/2012 04:30:00 PM,HOR,Reliable,2494,
10/16/2012 04:30:00 PM,VML,Reliable,19276,
10/16/2012 04:30:00 PM,VML,Reliable,11008,
10/16/2012 04:30:00 PM,WMH,Reliable,10332,
10/16/2012 04:30:00 PM,WIL,Reliable,1506,
10/16/2012 04:30:00 PM,CAR,Reliable,4806,
10/16/2012 04:30:00 PM,HSH,Reliable,97700,
10/16/2012 04:30:00 PM,EMM,Reliable,474.5,
10/16/2012 04:28:53 PM,ELL,Reliable,20434,
10/16/2012 04:26:53 PM,ELL,Reliable,20432,
10/16/2012 04:24:53 PM,ELL,Reliable,20430,
10/16/2012 04:22:53 PM,ELL,Reliable,20428,
10/16/2012 04:20:53 PM,ELL,Reliable,20426,
10/16/2012 04:19:07 PM,ELEC,Reliable,7584,
10/16/2012 04:18:53 PM,ELL,Reliable,20424,
10/16/2012 04:16:53 PM,ELL,Reliable,20422,
10/16/2012 04:15:53 PM,ELL,Reliable,20420,
10/16/2012 04:13:53 PM,ELL,Reliable,20418,
10/16/2012 04:11:53 PM,ELL,Reliable,20416,
10/16/2012 04:09:53 PM,ELL,Reliable,20414,
10/16/2012 04:07:53 PM,ELL,Reliable,20412,
10/16/2012 04:06:53 PM,ELL,Reliable,20410,
10/16/2012 04:06:07 PM,ELEC,Reliable,7580,
10/16/2012 04:04:53 PM,ELL,Reliable,20408,
10/16/2012 04:02:53 PM,ELL,Reliable,20406,
10/16/2012 04:00:53 PM,ELL,Reliable,20404,
10/16/2012 04:00:00 PM,SEM,Reliable,2367,
10/16/2012 04:00:00 PM,SEM,Reliable,13404,
10/16/2012 04:00:00 PM,CRO,Reliable,13784,
10/16/2012 04:00:00 PM,EAT,Reliable,13616,
10/16/2012 04:00:00 PM,CHI,Reliable,10444,
10/16/2012 04:00:00 PM,UNH,Reliable,24684,
10/16/2012 04:00:00 PM,RHO,Reliable,1358,
10/16/2012 04:00:00 PM,SUB,Reliable,27520,
10/16/2012 04:00:00 PM,BAC,Reliable,8974,
10/16/2012 04:00:00 PM,ELEC,Reliable,32174,
10/16/2012 04:00:00 PM,WHE,Reliable,33680,
10/16/2012 04:00:00 PM,MAN,Reliable,1456,
10/16/2012 04:00:00 PM,CUT,Reliable,16010,
10/16/2012 04:00:00 PM,RRG,Reliable,3816,
10/16/2012 04:00:00 PM,DEN,Reliable,11608,
10/16/2012 04:00:00 PM,HOR,Reliable,2489,
10/16/2012 04:00:00 PM,VML,Reliable,19220,
10/16/2012 04:00:00 PM,VML,Reliable,10976,
10/16/2012 04:00:00 PM,WMH,Reliable,10314,
10/16/2012 04:00:00 PM,WIL,Reliable,1502,
10/16/2012 04:00:00 PM,CAR,Reliable,4796,
10/16/2012 04:00:00 PM,HSH,Reliable,97540,
10/16/2012 04:00:00 PM,EMM,Reliable,473.5,
10/16/2012 03:59:53 PM,ELL,Reliable,20402,
10/16/2012 03:57:53 PM,ELL,Reliable,20400,
10/16/2012 03:55:53 PM,ELL,Reliable,20398,
10/16/2012 03:54:07 PM,ELEC,Reliable,7576,
10/16/2012 03:53:53 PM,ELL,Reliable,20396,
10/16/2012 03:52:53 PM,ELL,Reliable,20394,
10/16/2012 03:50:53 PM,ELL,Reliable,20392,
10/16/2012 03:48:53 PM,ELL,Reliable,20390,
10/16/2012 03:46:53 PM,ELL,Reliable,20388,
10/16/2012 03:45:53 PM,ELL,Reliable,20386,
10/16/2012 03:43:53 PM,ELL,Reliable,20384,
10/16/2012 03:41:53 PM,ELL,Reliable,20382,
10/16/2012 03:41:06 PM,ELEC,Reliable,7572,
10/16/2012 03:40:53 PM,ELL,Reliable,20380,
10/16/2012 03:38:53 PM,ELL,Reliable,20378,
10/16/2012 03:36:53 PM,ELL,Reliable,20376,
10/16/2012 03:34:53 PM,ELL,Reliable,20374,
10/16/2012 03:33:53 PM,ELL,Reliable,20372,
10/16/2012 03:31:53 PM,ELL,Reliable,20370,
10/16/2012 03:30:00 PM,SEM,Reliable,2362,
10/16/2012 03:30:00 PM,SEM,Reliable,13378,
10/16/2012 03:30:00 PM,CRO,Reliable,13764,
10/16/2012 03:30:00 PM,EAT,Reliable,13590,
10/16/2012 03:30:00 PM,CHI,Reliable,10424,
10/16/2012 03:30:00 PM,UNH,Reliable,24636,
10/16/2012 03:30:00 PM,RHO,Reliable,1356,
10/16/2012 03:30:00 PM,SUB,Reliable,27454,
10/16/2012 03:30:00 PM,BAC,Reliable,8954,
10/16/2012 03:30:00 PM,ELEC,Reliable,32100,
10/16/2012 03:30:00 PM,WHE,Reliable,33616,
10/16/2012 03:30:00 PM,MAN,Reliable,1454,
10/16/2012 03:30:00 PM,CUT,Reliable,15986,
10/16/2012 03:30:00 PM,RRG,Reliable,3804,
10/16/2012 03:30:00 PM,DEN,Reliable,11588,
10/16/2012 03:30:00 PM,HOR,Reliable,2483,
10/16/2012 03:30:00 PM,VML,Reliable,19164,
10/16/2012 03:30:00 PM,VML,Reliable,10942,
10/16/2012 03:30:00 PM,WMH,Reliable,10294,
10/16/2012 03:30:00 PM,WIL,Reliable,1500,
10/16/2012 03:30:00 PM,CAR,Reliable,4782,
10/16/2012 03:30:00 PM,HSH,Reliable,97340,
10/16/2012 03:30:00 PM,EMM,Reliable,472,
10/16/2012 03:29:53 PM,ELL,Reliable,20368,
10/16/2012 03:28:06 PM,ELEC,Reliable,7568,
10/16/2012 03:27:53 PM,ELL,Reliable,20366,
10/16/2012 03:26:53 PM,ELL,Reliable,20364,
10/16/2012 03:24:53 PM,ELL,Reliable,20362,
10/16/2012 03:22:53 PM,ELL,Reliable,20360,
10/16/2012 03:21:53 PM,ELL,Reliable,20358,
10/16/2012 03:19:53 PM,ELL,Reliable,20356,
10/16/2012 03:17:53 PM,ELL,Reliable,20354,
10/16/2012 03:15:53 PM,ELL,Reliable,20352,
10/16/2012 03:15:06 PM,ELEC,Reliable,7564,
10/16/2012 03:14:53 PM,ELL,Reliable,20350,
10/16/2012 03:12:53 PM,ELL,Reliable,20348,
10/16/2012 03:10:53 PM,ELL,Reliable,20346,
10/16/2012 03:08:53 PM,ELL,Reliable,20344,
10/16/2012 03:07:53 PM,ELL,Reliable,20342,
10/16/2012 03:05:53 PM,ELL,Reliable,20340,
10/16/2012 03:03:53 PM,ELL,Reliable,20338,
10/16/2012 03:03:06 PM,ELEC,Reliable,7560,
10/16/2012 03:02:53 PM,ELL,Reliable,20336,
10/16/2012 03:00:53 PM,ELL,Reliable,20334,
10/16/2012 03:00:00 PM,SEM,Reliable,2358,
10/16/2012 03:00:00 PM,SEM,Reliable,13354,
10/16/2012 03:00:00 PM,CRO,Reliable,13742,
10/16/2012 03:00:00 PM,EAT,Reliable,13566,
10/16/2012 03:00:00 PM,CHI,Reliable,10404,
10/16/2012 03:00:00 PM,UNH,Reliable,24600,
10/16/2012 03:00:00 PM,RHO,Reliable,1352,
10/16/2012 03:00:00 PM,SUB,Reliable,27386,
10/16/2012 03:00:00 PM,BAC,Reliable,8932,
10/16/2012 03:00:00 PM,ELEC,Reliable,32030,
10/16/2012 03:00:00 PM,WHE,Reliable,33552,
10/16/2012 03:00:00 PM,MAN,Reliable,1452,
10/16/2012 03:00:00 PM,CUT,Reliable,15958,
10/16/2012 03:00:00 PM,RRG,Reliable,3794,
10/16/2012 03:00:00 PM,DEN,Reliable,11567,
10/16/2012 03:00:00 PM,HOR,Reliable,2477,
10/16/2012 03:00:00 PM,VML,Reliable,19108,
10/16/2012 03:00:00 PM,VML,Reliable,10910,
10/16/2012 03:00:00 PM,WMH,Reliable,10279,
10/16/2012 03:00:00 PM,WIL,Reliable,1496,
10/16/2012 03:00:00 PM,CAR,Reliable,4770,
10/16/2012 03:00:00 PM,HSH,Reliable,97140,
10/16/2012 03:00:00 PM,EMM,Reliable,470.5,
10/16/2012 02:58:53 PM,ELL,Reliable,20332,
10/16/2012 02:57:53 PM,ELL,Reliable,20330,
10/16/2012 02:55:53 PM,ELL,Reliable,20328,
10/16/2012 02:53:53 PM,ELL,Reliable,20326,
10/16/2012 02:51:53 PM,ELL,Reliable,20324,
10/16/2012 02:50:53 PM,ELL,Reliable,20322,
10/16/2012 02:50:06 PM,ELEC,Reliable,7556,
10/16/2012 02:48:53 PM,ELL,Reliable,20320,
10/16/2012 02:46:53 PM,ELL,Reliable,20318,
10/16/2012 02:44:53 PM,ELL,Reliable,20316,
10/16/2012 02:43:53 PM,ELL,Reliable,20314,
10/16/2012 02:41:53 PM,ELL,Reliable,20312,
10/16/2012 02:39:53 PM,ELL,Reliable,20310,
10/16/2012 02:37:53 PM,ELL,Reliable,20308,
10/16/2012 02:37:06 PM,ELEC,Reliable,7552,
10/16/2012 02:36:53 PM,ELL,Reliable,20306,
10/16/2012 02:34:53 PM,ELL,Reliable,20304,
10/16/2012 02:32:53 PM,ELL,Reliable,20302,
10/16/2012 02:31:53 PM,ELL,Reliable,20300,
10/16/2012 02:30:00 PM,SEM,Reliable,2353,
10/16/2012 02:30:00 PM,SEM,Reliable,13330,
10/16/2012 02:30:00 PM,CRO,Reliable,13722,
10/16/2012 02:30:00 PM,EAT,Reliable,13542,
10/16/2012 02:30:00 PM,CHI,Reliable,10386,
10/16/2012 02:30:00 PM,UNH,Reliable,24564,
10/16/2012 02:30:00 PM,RHO,Reliable,1348,
10/16/2012 02:30:00 PM,SUB,Reliable,27318,
10/16/2012 02:30:00 PM,BAC,Reliable,8912,
10/16/2012 02:30:00 PM,ELEC,Reliable,31954,
10/16/2012 02:30:00 PM,WHE,Reliable,33472,
10/16/2012 02:30:00 PM,MAN,Reliable,1450,
10/16/2012 02:30:00 PM,CUT,Reliable,15928,
10/16/2012 02:30:00 PM,RRG,Reliable,3782,
10/16/2012 02:30:00 PM,DEN,Reliable,11548,
10/16/2012 02:30:00 PM,HOR,Reliable,2470,
10/16/2012 02:30:00 PM,VML,Reliable,19052,
10/16/2012 02:30:00 PM,VML,Reliable,10876,
10/16/2012 02:30:00 PM,WMH,Reliable,10260,
10/16/2012 02:30:00 PM,WIL,Reliable,1494,
10/16/2012 02:30:00 PM,CAR,Reliable,4756,
10/16/2012 02:30:00 PM,HSH,Reliable,96940,
10/16/2012 02:30:00 PM,EMM,Reliable,469,
10/16/2012 02:29:53 PM,ELL,Reliable,20298,
10/16/2012 02:27:53 PM,ELL,Reliable,20296,
10/16/2012 02:26:53 PM,ELL,Reliable,20294,
10/16/2012 02:24:53 PM,ELL,Reliable,20292,
10/16/2012 02:24:06 PM,ELEC,Reliable,7548,
10/16/2012 02:22:53 PM,ELL,Reliable,20290,
10/16/2012 02:21:53 PM,ELL,Reliable,20288,
10/16/2012 02:19:53 PM,ELL,Reliable,20286,
10/16/2012 02:18:53 PM,ELL,Reliable,20284,
10/16/2012 02:17:53 PM,ELL,Reliable,20282,
10/16/2012 02:15:53 PM,ELL,Reliable,20280,
10/16/2012 02:14:53 PM,ELL,Reliable,20278,
10/16/2012 02:13:53 PM,ELL,Reliable,20276,
10/16/2012 02:12:06 PM,ELEC,Reliable,7544,
10/16/2012 02:11:53 PM,ELL,Reliable,20274,
10/16/2012 02:09:53 PM,ELL,Reliable,20272,
10/16/2012 02:07:53 PM,ELL,Reliable,20270,
10/16/2012 02:06:53 PM,ELL,Reliable,20268,
10/16/2012 02:04:53 PM,ELL,Reliable,20266,
10/16/2012 02:02:53 PM,ELL,Reliable,20264,
10/16/2012 02:01:53 PM,ELL,Reliable,20262,
10/16/2012 02:00:00 PM,SEM,Reliable,2347,
10/16/2012 02:00:00 PM,SEM,Reliable,13300,
10/16/2012 02:00:00 PM,CRO,Reliable,13702,
10/16/2012 02:00:00 PM,EAT,Reliable,13520,
10/16/2012 02:00:00 PM,CHI,Reliable,10366,
10/16/2012 02:00:00 PM,UNH,Reliable,24516,
10/16/2012 02:00:00 PM,RHO,Reliable,1344,
10/16/2012 02:00:00 PM,SUB,Reliable,27252,
10/16/2012 02:00:00 PM,BAC,Reliable,8888,
10/16/2012 02:00:00 PM,ELEC,Reliable,31880,
10/16/2012 02:00:00 PM,WHE,Reliable,33408,
10/16/2012 02:00:00 PM,MAN,Reliable,1448,
10/16/2012 02:00:00 PM,CUT,Reliable,15902,
10/16/2012 02:00:00 PM,RRG,Reliable,3770,
10/16/2012 02:00:00 PM,DEN,Reliable,11528,
10/16/2012 02:00:00 PM,HOR,Reliable,2465,
10/16/2012 02:00:00 PM,VML,Reliable,18996,
10/16/2012 02:00:00 PM,VML,Reliable,10842,
10/16/2012 02:00:00 PM,WMH,Reliable,10240,
10/16/2012 02:00:00 PM,WIL,Reliable,1488,
10/16/2012 02:00:00 PM,CAR,Reliable,4744,
10/16/2012 02:00:00 PM,HSH,Reliable,96740,
10/16/2012 02:00:00 PM,EMM,Reliable,467.5,
10/16/2012 01:59:53 PM,ELL,Reliable,20260,
10/16/2012 01:59:06 PM,ELEC,Reliable,7540,
10/16/2012 01:57:53 PM,ELL,Reliable,20258,
10/16/2012 01:55:53 PM,ELL,Reliable,20256,
10/16/2012 01:53:53 PM,ELL,Reliable,20254,
10/16/2012 01:51:53 PM,ELL,Reliable,20252,
10/16/2012 01:49:53 PM,ELL,Reliable,20250,
10/16/2012 01:47:53 PM,ELL,Reliable,20248,
10/16/2012 01:47:06 PM,ELEC,Reliable,7536,
10/16/2012 01:45:53 PM,ELL,Reliable,20246,
10/16/2012 01:43:53 PM,ELL,Reliable,20244,
10/16/2012 01:41:53 PM,ELL,Reliable,20242,
10/16/2012 01:39:53 PM,ELL,Reliable,20240,
10/16/2012 01:38:53 PM,ELL,Reliable,20238,
10/16/2012 01:36:53 PM,ELL,Reliable,20236,
10/16/2012 01:34:53 PM,ELL,Reliable,20234,
10/16/2012 01:34:06 PM,ELEC,Reliable,7532,
10/16/2012 01:32:53 PM,ELL,Reliable,20232,
10/16/2012 01:30:53 PM,ELL,Reliable,20230,
10/16/2012 01:30:00 PM,SEM,Reliable,2341,
10/16/2012 01:30:00 PM,SEM,Reliable,13274,
10/16/2012 01:30:00 PM,CRO,Reliable,13680,
10/16/2012 01:30:00 PM,EAT,Reliable,13494,
10/16/2012 01:30:00 PM,CHI,Reliable,10346,
10/16/2012 01:30:00 PM,UNH,Reliable,24480,
10/16/2012 01:30:00 PM,RHO,Reliable,1338,
10/16/2012 01:30:00 PM,SUB,Reliable,27182,
10/16/2012 01:30:00 PM,BAC,Reliable,8866,
10/16/2012 01:30:00 PM,ELEC,Reliable,31804,
10/16/2012 01:30:00 PM,WHE,Reliable,33328,
10/16/2012 01:30:00 PM,MAN,Reliable,1446,
10/16/2012 01:30:00 PM,CUT,Reliable,15880,
10/16/2012 01:30:00 PM,RRG,Reliable,3760,
10/16/2012 01:30:00 PM,DEN,Reliable,11507,
10/16/2012 01:30:00 PM,HOR,Reliable,2459,
10/16/2012 01:30:00 PM,VML,Reliable,18940,
10/16/2012 01:30:00 PM,VML,Reliable,10808,
10/16/2012 01:30:00 PM,WMH,Reliable,10225,
10/16/2012 01:30:00 PM,WIL,Reliable,1482,
10/16/2012 01:30:00 PM,CAR,Reliable,4730,
10/16/2012 01:30:00 PM,HSH,Reliable,96540,
10/16/2012 01:30:00 PM,EMM,Reliable,466,
10/16/2012 01:28:53 PM,ELL,Reliable,20228,
10/16/2012 01:26:53 PM,ELL,Reliable,20226,
10/16/2012 01:24:53 PM,ELL,Reliable,20224,
10/16/2012 01:22:53 PM,ELL,Reliable,20222,
10/16/2012 01:22:06 PM,ELEC,Reliable,7528,
10/16/2012 01:20:53 PM,ELL,Reliable,20220,
10/16/2012 01:18:53 PM,ELL,Reliable,20218,
10/16/2012 01:16:53 PM,ELL,Reliable,20216,
10/16/2012 01:14:53 PM,ELL,Reliable,20214,
10/16/2012 01:13:06 PM,ELEC,Reliable,7524,
10/16/2012 01:12:53 PM,ELL,Reliable,20212,
10/16/2012 01:10:53 PM,ELL,Reliable,20210,
10/16/2012 01:08:53 PM,ELL,Reliable,20208,
10/16/2012 01:06:53 PM,ELL,Reliable,20206,
10/16/2012 01:05:06 PM,ELEC,Reliable,7520,
10/16/2012 01:04:53 PM,ELL,Reliable,20204,
10/16/2012 01:02:53 PM,ELL,Reliable,20202,
10/16/2012 01:00:53 PM,ELL,Reliable,20200,
10/16/2012 01:00:00 PM,SEM,Reliable,2334,
10/16/2012 01:00:00 PM,SEM,Reliable,13246,
10/16/2012 01:00:00 PM,CRO,Reliable,13658,
10/16/2012 01:00:00 PM,EAT,Reliable,13472,
10/16/2012 01:00:00 PM,CHI,Reliable,10326,
10/16/2012 01:00:00 PM,UNH,Reliable,24432,
10/16/2012 01:00:00 PM,RHO,Reliable,1334,
10/16/2012 01:00:00 PM,SUB,Reliable,27110,
10/16/2012 01:00:00 PM,BAC,Reliable,8844,
10/16/2012 01:00:00 PM,ELEC,Reliable,31730,
10/16/2012 01:00:00 PM,WHE,Reliable,33264,
10/16/2012 01:00:00 PM,MAN,Reliable,1444,
10/16/2012 01:00:00 PM,CUT,Reliable,15856,
10/16/2012 01:00:00 PM,RRG,Reliable,3746,
10/16/2012 01:00:00 PM,DEN,Reliable,11487,
10/16/2012 01:00:00 PM,HOR,Reliable,2453,
10/16/2012 01:00:00 PM,VML,Reliable,18884,
10/16/2012 01:00:00 PM,VML,Reliable,10774,
10/16/2012 01:00:00 PM,WMH,Reliable,10210,
10/16/2012 01:00:00 PM,WIL,Reliable,1478,
10/16/2012 01:00:00 PM,CAR,Reliable,4718,
10/16/2012 01:00:00 PM,HSH,Reliable,96340,
10/16/2012 01:00:00 PM,EMM,Reliable,464.5,
10/16/2012 12:58:53 PM,ELL,Reliable,20198,
10/16/2012 12:56:53 PM,ELL,Reliable,20196,
10/16/2012 12:54:53 PM,ELL,Reliable,20194,
10/16/2012 12:53:06 PM,ELEC,Reliable,7516,
10/16/2012 12:52:53 PM,ELL,Reliable,20192,
10/16/2012 12:50:53 PM,ELL,Reliable,20190,
10/16/2012 12:48:53 PM,ELL,Reliable,20188,
10/16/2012 12:46:53 PM,ELL,Reliable,20186,
10/16/2012 12:44:53 PM,ELL,Reliable,20184,
10/16/2012 12:42:53 PM,ELL,Reliable,20182,
10/16/2012 12:41:06 PM,ELEC,Reliable,7512,
10/16/2012 12:40:53 PM,ELL,Reliable,20180,
10/16/2012 12:37:53 PM,ELL,Reliable,20178,
10/16/2012 12:35:53 PM,ELL,Reliable,20176,
10/16/2012 12:33:53 PM,ELL,Reliable,20174,
10/16/2012 12:31:53 PM,ELL,Reliable,20172,
10/16/2012 12:30:00 PM,SEM,Reliable,2329,
10/16/2012 12:30:00 PM,SEM,Reliable,13218,
10/16/2012 12:30:00 PM,CRO,Reliable,13640,
10/16/2012 12:30:00 PM,EAT,Reliable,13442,
10/16/2012 12:30:00 PM,CHI,Reliable,10308,
10/16/2012 12:30:00 PM,UNH,Reliable,24396,
10/16/2012 12:30:00 PM,RHO,Reliable,1330,
10/16/2012 12:30:00 PM,SUB,Reliable,27038,
10/16/2012 12:30:00 PM,BAC,Reliable,8818,
10/16/2012 12:30:00 PM,ELEC,Reliable,31658,
10/16/2012 12:30:00 PM,WHE,Reliable,33184,
10/16/2012 12:30:00 PM,MAN,Reliable,1442,
10/16/2012 12:30:00 PM,CUT,Reliable,15832,
10/16/2012 12:30:00 PM,RRG,Reliable,3736,
10/16/2012 12:30:00 PM,DEN,Reliable,11467,
10/16/2012 12:30:00 PM,HOR,Reliable,2446,
10/16/2012 12:30:00 PM,VML,Reliable,18828,
10/16/2012 12:30:00 PM,VML,Reliable,10742,
10/16/2012 12:30:00 PM,WMH,Reliable,10195,
10/16/2012 12:30:00 PM,WIL,Reliable,1474,
10/16/2012 12:30:00 PM,CAR,Reliable,4704,
10/16/2012 12:30:00 PM,HSH,Reliable,96140,
10/16/2012 12:30:00 PM,EMM,Reliable,463.5,
10/16/2012 12:29:53 PM,ELL,Reliable,20170,
10/16/2012 12:29:06 PM,ELEC,Reliable,7508,
10/16/2012 12:27:53 PM,ELL,Reliable,20168,
10/16/2012 12:25:53 PM,ELL,Reliable,20166,
10/16/2012 12:23:53 PM,ELL,Reliable,20164,
10/16/2012 12:22:53 PM,ELL,Reliable,20162,
10/16/2012 12:20:53 PM,ELL,Reliable,20160,
10/16/2012 12:18:53 PM,ELL,Reliable,20158,
10/16/2012 12:18:06 PM,ELEC,Reliable,7504,
10/16/2012 12:16:53 PM,ELL,Reliable,20156,
10/16/2012 12:14:53 PM,ELL,Reliable,20154,
10/16/2012 12:12:53 PM,ELL,Reliable,20152,
10/16/2012 12:10:53 PM,ELL,Reliable,20150,
10/16/2012 12:08:53 PM,ELL,Reliable,20148,
10/16/2012 12:06:53 PM,ELL,Reliable,20146,
10/16/2012 12:06:06 PM,ELEC,Reliable,7500,
10/16/2012 12:04:53 PM,ELL,Reliable,20144,
10/16/2012 12:02:53 PM,ELL,Reliable,20142,
10/16/2012 12:00:53 PM,ELL,Reliable,20140,
10/16/2012 12:00:00 PM,SEM,Reliable,2326,
10/16/2012 12:00:00 PM,SEM,Reliable,13188,
10/16/2012 12:00:00 PM,CRO,Reliable,13622,
10/16/2012 12:00:00 PM,EAT,Reliable,13416,
10/16/2012 12:00:00 PM,CHI,Reliable,10290,
10/16/2012 12:00:00 PM,UNH,Reliable,24360,
10/16/2012 12:00:00 PM,RHO,Reliable,1326,
10/16/2012 12:00:00 PM,SUB,Reliable,26964,
10/16/2012 12:00:00 PM,BAC,Reliable,8790,
10/16/2012 12:00:00 PM,ELEC,Reliable,31584,
10/16/2012 12:00:00 PM,WHE,Reliable,33120,
